Year,MNO,Latitude,Longitude,UMTS900,UMTS2100,LTE700,LTE900,LTE1800,LTE2100,LTE2300,LTE2600
2018,Optus,-34.89848801,138.5566486,Y,Y,Y,,Y,,Y,
2018,Optus,-33.98575937,138.1928781,Y,,,,,,,
2018,Optus,-34.92484435,138.6013697,Y,Y,,,Y,,Y,Y
2018,Optus,-35.88098176,140.0471372,Y,Y,Y,,,,,
2018,Optus,-35.28462712,139.4913804,Y,Y,Y,,Y,,,
2018,Optus,-34.90215409,138.5659657,Y,Y,Y,,Y,,Y,
2018,Optus,-35.01036094,138.5213375,Y,Y,Y,,Y,,Y,
2018,Optus,-34.8900617,138.6137764,Y,Y,Y,,Y,,Y,
2018,Optus,-34.92258317,138.5843255,Y,Y,,,Y,,Y,Y
2018,Optus,-35.10673012,138.5903126,Y,Y,Y,,Y,,,
2018,Optus,-34.8836305,138.5023252,Y,Y,Y,,Y,,Y,
2018,Optus,-31.13516891,138.3936002,Y,,,,,,,
2018,Optus,-31.09533193,138.6762239,Y,,,,,,,
2018,Optus,-29.65017172,138.061716,Y,,,,,,,
2018,Optus,-34.77617365,138.7280896,Y,Y,Y,,Y,,Y,
2018,Optus,-28.908888,136.3386773,Y,,,,,,,
2018,Optus,-27.90614036,134.0550976,Y,,,,,,,
2018,Optus,-31.64766855,138.5842952,Y,,,,,,,
2018,Optus,-27.30323881,133.6215009,Y,,,,,,,
2018,Optus,-35.62653108,137.2052179,Y,,,,,,,
2018,Optus,-30.16035434,131.5765473,Y,,,,,,,
2018,Optus,-28.02077283,138.6626224,Y,,,,,,,
2018,Optus,-34.71992731,138.6669808,Y,Y,,,Y,,Y,Y
2018,Optus,-35.03251109,138.6366143,,Y,,,,,,
2018,Optus,-35.030665,138.597029,Y,Y,Y,,Y,,Y,
2018,Optus,-34.92741926,138.5950096,Y,Y,Y,,Y,,Y,Y
2018,Optus,-34.923299,138.597006,Y,Y,Y,,Y,,Y,Y
2018,Optus,-35.09921,138.5750925,,Y,,,Y,,,
2018,Optus,-35.06227772,138.6197637,Y,Y,Y,,Y,,Y,
2018,Optus,-34.77003,138.621546,Y,Y,Y,,Y,,,
2018,Optus,-34.696799,138.70112,Y,Y,,,Y,,Y,
2018,Optus,-34.937076,138.596374,Y,Y,Y,,Y,,Y,
2018,Optus,-34.9422,138.6112,Y,Y,Y,,Y,,Y,
2018,Optus,-34.93111644,138.6125157,,Y,,,Y,,,
2018,Optus,-34.933375,138.560583,Y,Y,Y,,Y,,Y,
2018,Optus,-34.9066034,138.5958289,Y,Y,Y,,Y,,Y,
2018,Optus,-34.92752329,138.5973486,,Y,,,Y,,,
2018,Optus,-34.92483,138.595614,,Y,,,Y,,,
2018,Optus,-34.98270166,138.5711064,Y,Y,,,Y,,Y,Y
2018,Optus,-35.02345038,138.5681727,Y,Y,,,Y,,Y,Y
2018,Optus,-34.92215373,138.6340631,Y,Y,,,Y,,,Y
2018,Optus,-34.91638811,138.5755205,Y,Y,Y,,Y,,Y,
2018,Optus,-34.91697733,138.5949158,Y,Y,,,Y,,Y,
2018,Optus,-34.93801201,138.6677563,Y,Y,Y,,Y,,,
2018,Optus,-34.9222783,138.5954237,Y,Y,,,Y,,Y,Y
2018,Optus,-34.92914038,138.5168446,Y,Y,Y,,Y,,Y,
2018,Optus,-34.785162,138.692924,,Y,,,,,,
2018,Optus,-34.772828,138.724514,,Y,,,,,,
2018,Optus,-34.689764,138.688742,Y,Y,Y,,Y,,Y,Y
2018,Optus,-34.749325,138.680072,Y,Y,Y,,Y,,Y,
2018,Optus,-34.78483,138.654361,Y,Y,Y,,Y,,Y,
2018,Optus,-35.097979,138.488828,,Y,,,,,,
2018,Optus,-35.125951,138.521248,Y,Y,Y,,Y,,Y,
2018,Optus,-35.045418,138.529262,Y,Y,Y,,Y,,Y,
2018,Optus,-35.031574,138.540432,Y,Y,Y,,Y,,Y,
2018,Optus,-35.146707,138.490832,Y,Y,Y,,Y,,Y,Y
2018,Optus,-35.096043,138.531092,Y,Y,Y,,Y,,Y,
2018,Optus,-35.06859,138.553957,Y,Y,Y,,Y,,,
2018,Optus,-35.137029,138.536264,Y,Y,Y,,Y,,Y,
2018,Optus,-35.09397459,138.8037263,Y,Y,Y,,Y,,,
2018,Optus,-34.92237627,138.5924986,Y,Y,,,Y,,Y,Y
2018,Optus,-34.84960777,138.5087819,Y,Y,Y,,Y,,Y,Y
2018,Optus,-33.57859548,136.795771,Y,,Y,,,,,
2018,Optus,-33.678966,136.902268,Y,,Y,,,,,Y
2018,Optus,-33.904214,136.56555,Y,,Y,,,,,Y
2018,Optus,-33.679597,136.480881,Y,,Y,,,,,Y
2018,Optus,-34.12786269,136.304842,Y,,Y,,,,,Y
2018,Optus,-34.374151,136.087758,Y,,Y,,,,,Y
2018,Optus,-34.622658,135.483682,Y,,Y,,,,,Y
2018,Optus,-33.5865213,134.9671598,Y,,,,,,,
2018,Optus,-33.175433,134.706332,Y,,,,,,,
2018,Optus,-32.795829,134.234356,Y,,Y,,,,,Y
2018,Optus,-32.73486169,138.618986,Y,,Y,,,,,Y
2018,Optus,-37.63561919,140.7981527,Y,,Y,,,,,Y
2018,Optus,-34.08717762,140.670213,Y,,Y,,,,,
2018,Optus,-33.037522,138.264716,Y,,Y,,,,,Y
2018,Optus,-33.196361,138.314582,Y,,Y,,,,,Y
2018,Optus,-33.1239098,136.3948227,Y,,Y,,,,,Y
2018,Optus,-32.97746874,135.4795925,Y,,Y,,,,,
2018,Optus,-32.85717474,135.1634381,Y,,Y,,,,,Y
2018,Optus,-33.17299,135.883262,Y,,Y,,,,,
2018,Optus,-32.68430814,137.1257102,Y,,Y,,,,,
2018,Optus,-34.275675,135.722219,Y,,Y,,,,,Y
2018,Optus,-33.56209,135.755123,Y,,Y,,,,,Y
2018,Optus,-32.715112,134.870319,Y,,Y,,,,,
2018,Optus,-32.402864,134.527917,Y,,Y,,,,,Y
2018,Optus,-32.377549,133.948675,Y,,Y,,,,,Y
2018,Optus,-32.492208,137.765837,Y,Y,Y,,,,,Y
2018,Optus,-34.73036096,135.8774256,Y,Y,Y,,,Y,,Y
2018,Optus,-33.836397,138.619283,Y,Y,Y,,,,,Y
2018,Optus,-35.0693454,138.8631204,Y,Y,Y,,Y,,Y,Y
2018,Optus,-34.6023519,138.7483567,Y,Y,Y,,Y,,,
2018,Optus,-36.13999581,139.662993,Y,,Y,,,,,
2018,Optus,-34.271521,138.546361,Y,,Y,,,,,Y
2018,Optus,-37.962869,140.819075,Y,,Y,,,,,
2018,Optus,-37.899624,140.428261,Y,,Y,,,,,
2018,Optus,-35.6071671,138.1587211,Y,,Y,,,,,
2018,Optus,-35.40221253,138.9668461,Y,,Y,,Y,,,Y
2018,Optus,-34.884356,139.59231,Y,,Y,,,,,
2018,Optus,-34.380081,138.29356,Y,,Y,,Y,,,
2018,Optus,-34.62960933,137.7205534,Y,,Y,,,,,
2018,Optus,-34.49514956,137.487092,Y,Y,Y,,,,,Y
2018,Optus,-34.092715,138.778833,Y,,Y,,,,,Y
2018,Optus,-33.52243737,138.4145368,Y,,Y,,,,,
2018,Optus,-32.88341014,138.3552048,Y,,Y,,,,,Y
2018,Optus,-33.00613056,137.9849348,Y,,Y,,,,,Y
2018,Optus,-32.652839,138.106699,Y,,Y,,,,,Y
2018,Optus,-34.70411793,139.0767249,Y,,Y,,Y,,,Y
2018,Optus,-35.81104857,137.5301524,Y,,Y,,,,,
2018,Optus,-34.92498499,137.0712486,Y,,Y,,,,,Y
2018,Optus,-34.92696,138.60085,Y,Y,Y,,Y,,Y,Y
2018,Optus,-34.82872101,138.5184263,,Y,,,,,,
2018,Optus,-34.74377695,138.6478422,Y,Y,Y,,Y,,Y,
2018,Optus,-35.11956544,139.0729821,Y,,Y,,,,,Y
2018,Optus,-35.223364,138.54364,Y,Y,Y,,Y,,Y,
2018,Optus,-34.837582,138.791647,Y,Y,Y,,Y,,Y,Y
2018,Optus,-34.529314,138.749439,Y,Y,Y,,Y,,,Y
2018,Optus,-34.5870074,138.6045002,Y,Y,Y,,Y,,Y,
2018,Optus,-37.229065,140.845808,Y,,Y,,,,,
2018,Optus,-34.73605439,140.5018987,Y,,Y,,,,,
2018,Optus,-33.79887328,137.7195917,Y,,Y,,,,,
2018,Optus,-37.398458,140.255989,Y,,Y,,,,,
2018,Optus,-35.95139719,137.1470196,Y,Y,Y,,,,,Y
2018,Optus,-32.814856,138.200655,Y,,Y,,,,,Y
2018,Optus,-34.88616014,138.741089,Y,Y,Y,,Y,,Y,
2018,Optus,-34.126087,135.340315,Y,,Y,,,,,
2018,Optus,-34.78174729,139.0597184,Y,,Y,,Y,,,Y
2018,Optus,-35.78895551,137.2514296,Y,Y,Y,,,,,Y
2018,Optus,-33.2664747,137.2005192,Y,,Y,,,,,
2018,Optus,-34.95541507,140.1274726,Y,,Y,,,,,
2018,Optus,-33.78516765,135.8355605,Y,,Y,,,,,
2018,Optus,-34.24103717,140.3298594,Y,,Y,,,,,
2018,Optus,-34.620045,135.677659,Y,,Y,,,,,
2018,Optus,-35.11359198,137.1617541,Y,,Y,,,,,
2018,Optus,-34.22485195,138.0076232,Y,,Y,,,,,Y
2018,Optus,-34.420153,138.508333,Y,,Y,,Y,,,Y
2018,Optus,-34.35367674,138.6895882,Y,Y,Y,,Y,,,Y
2018,Optus,-34.45261144,138.8089878,Y,,Y,,Y,,,Y
2018,Optus,-35.03417792,138.8016853,Y,Y,Y,,Y,,Y,
2018,Optus,-34.25838,140.862438,Y,,Y,,,,,
2018,Optus,-35.121049,139.270606,Y,Y,Y,,,,,Y
2018,Optus,-34.94901974,138.5863366,Y,Y,Y,,Y,,Y,
2018,Optus,-34.88219022,138.4951404,,Y,,,,,,
2018,Optus,-34.97944,138.51136,Y,Y,,,Y,,Y,Y
2018,Optus,-34.70360358,138.6826203,,Y,,,Y,,,
2018,Optus,-34.94988214,138.5068252,Y,Y,Y,,Y,,Y,
2018,Optus,-34.7552577,138.6308628,Y,Y,Y,,Y,,Y,
2018,Optus,-34.82606692,138.5990923,Y,Y,Y,,Y,,Y,
2018,Optus,-34.94888363,138.5497337,Y,Y,Y,,Y,,Y,
2018,Optus,-34.79003907,138.5029368,Y,Y,Y,,Y,,Y,Y
2018,Optus,-34.84852933,138.5581535,Y,Y,Y,,Y,,Y,
2018,Optus,-34.93197003,138.5769083,Y,Y,Y,,Y,,Y,
2018,Optus,-34.92054352,138.6142479,Y,Y,Y,,Y,,Y,Y
2018,Optus,-35.35495238,138.7494963,Y,,Y,,Y,,,
2018,Optus,-35.51034916,138.8154825,Y,,Y,,,,,Y
2018,Optus,-35.19115935,138.8356601,Y,,Y,,Y,,,Y
2018,Optus,-35.054381,138.866157,Y,Y,Y,,Y,,Y,Y
2018,Optus,-34.58111806,138.9328252,Y,,Y,,Y,,,Y
2018,Optus,-34.58027689,138.7358829,Y,Y,Y,,Y,,,Y
2018,Optus,-34.62858954,138.730133,Y,Y,Y,,Y,,,
2018,Optus,-34.34121909,138.9010687,Y,Y,Y,,,,,Y
2018,Optus,-34.91264605,138.8376787,Y,,Y,,Y,,Y,Y
2018,Optus,-34.95152012,138.6846502,Y,Y,Y,,Y,,Y,
2018,Optus,-34.92294772,138.7230972,Y,Y,Y,,Y,,Y,
2018,Optus,-34.70879418,138.5597708,Y,Y,Y,,Y,,Y,
2018,Optus,-37.8258868,140.788817,Y,Y,Y,,,,,Y
2018,Optus,-35.54882421,138.2230749,Y,,Y,,,,,Y
2018,Optus,-35.46919351,138.3814781,Y,,Y,,Y,,,Y
2018,Optus,-35.33989724,138.4625462,Y,Y,Y,,Y,,,
2018,Optus,-35.46489529,138.625343,Y,,Y,,Y,,,
2018,Optus,-35.26855757,138.5413663,Y,Y,Y,,Y,,,
2018,Optus,-35.20579563,138.600606,Y,Y,Y,,Y,,Y,
2018,Optus,-35.10283562,138.6323921,Y,Y,Y,,Y,,Y,
2018,Optus,-34.27408534,140.5471886,Y,,Y,,,,,Y
2018,Optus,-33.03390054,137.5297293,Y,Y,Y,,,,,Y
2018,Optus,-34.14304679,135.7840893,Y,,Y,,,,,
2018,Optus,-35.0855054,138.6037121,Y,Y,Y,,Y,,Y,
2018,Optus,-34.81236518,138.6151367,Y,Y,Y,,Y,,Y,
2018,Optus,-34.9127334,138.5988399,,Y,,,Y,,,Y
2018,Optus,-34.88545081,138.5316315,,Y,,,Y,,,Y
2018,Optus,-35.141359,138.470699,Y,Y,Y,,Y,,Y,
2018,Optus,-34.68210827,138.6432782,Y,Y,Y,,Y,,Y,
2018,Optus,-34.922631,138.494974,Y,Y,Y,,Y,,Y,
2018,Optus,-34.86084349,138.4890734,Y,Y,Y,,Y,,Y,
2018,Optus,-34.864269,138.513103,Y,Y,Y,,Y,,,
2018,Optus,-34.73407414,138.6595245,Y,Y,Y,,Y,,Y,
2018,Optus,-34.98068688,138.5895166,Y,Y,Y,,Y,,Y,
2018,Optus,-34.789065,138.711328,Y,Y,Y,,Y,,Y,
2018,Optus,-35.00033325,138.7233659,Y,Y,Y,,Y,,Y,
2018,Optus,-34.83589686,138.6894092,,Y,,,Y,,,Y
2018,Optus,-34.936459,138.60299,Y,Y,Y,,Y,,Y,
2018,Optus,-34.864006,138.679598,Y,Y,Y,,Y,,Y,
2018,Optus,-34.98733026,138.5378939,Y,Y,Y,,Y,,,
2018,Optus,-35.11509505,138.4990444,Y,Y,Y,,Y,,Y,
2018,Optus,-34.953909,138.570782,Y,Y,Y,,Y,,Y,
2018,Optus,-34.904703,138.489346,Y,Y,Y,,Y,,,
2018,Optus,-34.84889396,138.6148111,Y,Y,Y,,Y,,,
2018,Optus,-34.83713594,138.6067952,Y,Y,Y,,Y,,Y,
2018,Optus,-34.895155,138.531779,Y,Y,Y,,Y,,Y,
2018,Optus,-35.17185347,138.4785112,Y,Y,Y,,Y,,Y,
2018,Optus,-35.154895,138.526006,Y,Y,Y,,Y,,Y,
2018,Optus,-35.09663975,138.5512923,Y,Y,Y,,Y,,,
2018,Optus,-34.92633003,138.6754801,Y,Y,Y,,Y,,,
2018,Optus,-34.956821,138.598913,Y,Y,Y,,Y,,,
2018,Optus,-34.94274628,138.6051215,Y,Y,Y,,Y,,,
2018,Optus,-34.909892,138.638508,,Y,,,Y,,,
2018,Optus,-34.88832554,138.6884923,Y,Y,Y,,Y,,,
2018,Optus,-34.893137,138.593594,Y,Y,Y,,Y,,,
2018,Optus,-34.830054,138.671162,Y,Y,Y,,Y,,Y,
2018,Optus,-34.82004503,138.6960035,Y,Y,Y,,Y,,Y,
2018,Optus,-34.80939253,138.6452381,Y,Y,Y,,Y,,Y,
2018,Optus,-34.749002,138.606001,Y,Y,Y,,Y,,,
2018,Optus,-34.72426052,138.688226,Y,Y,Y,,Y,,Y,
2018,Optus,-34.96956553,138.5522074,Y,Y,Y,,Y,,Y,
2018,Optus,-34.92496,138.590503,Y,Y,Y,,Y,,Y,Y
2018,Optus,-34.92322337,138.6019777,Y,Y,Y,,Y,,Y,
2018,Optus,-34.94353612,138.5909253,Y,Y,Y,,Y,,Y,
2018,Optus,-34.84721692,138.520318,Y,Y,Y,,Y,,Y,
2018,Optus,-34.7771834,138.6160053,Y,Y,Y,,Y,,,
2018,Optus,-35.02158235,138.5640327,Y,Y,Y,,Y,,Y,
2018,Optus,-34.9263023,138.5977036,,Y,,,Y,,,
2018,Optus,-34.75976227,138.5945883,Y,Y,Y,,Y,,Y,
2018,Optus,-35.0101066,138.7595798,Y,Y,Y,,Y,,Y,
2018,Optus,-35.08058001,138.5657627,Y,Y,Y,,Y,,Y,
2018,Optus,-34.60884467,138.7308724,Y,Y,Y,,Y,,,
2018,Optus,-35.01849349,138.5748639,,Y,,,,,,
2018,Optus,-35.03156089,138.6179141,Y,Y,Y,,Y,,Y,
2018,Optus,-35.124506,138.552174,Y,Y,Y,,Y,,Y,
2018,Optus,-30.448567,136.869109,Y,,Y,,,,,Y
2018,Optus,-33.03239801,137.5731478,Y,Y,Y,,,,,Y
2018,Optus,-34.749093,138.663253,,Y,,,Y,,,Y
2018,Optus,-35.91737403,137.5460076,Y,,Y,,,,,
2018,Optus,-34.25621717,137.771963,Y,,Y,,,,,Y
2018,Optus,-35.93769614,139.4921284,Y,,Y,,,,,
2018,Optus,-27.38258979,153.0048504,Y,Y,,,Y,,,
2018,Optus,-27.54440641,153.1882378,Y,Y,Y,,Y,,Y,
2018,Optus,-27.4134905,152.9603744,Y,Y,Y,,Y,,Y,
2018,Optus,-27.32279791,153.0316364,Y,Y,Y,,Y,,Y,
2018,Optus,-27.43277201,153.0240773,Y,Y,Y,,Y,,Y,
2018,Optus,-27.46905008,153.027546,Y,Y,Y,,Y,,Y,Y
2018,Optus,-27.47339306,153.0235169,,Y,,,,,Y,
2018,Optus,-27.45770258,153.0942941,Y,,,,Y,,,
2018,Optus,-27.46017118,153.1738484,Y,Y,Y,,Y,,Y,
2018,Optus,-27.49361653,153.0819066,Y,Y,Y,,Y,,Y,
2018,Optus,-27.48227671,152.976564,Y,Y,Y,,Y,,Y,
2018,Optus,-27.71943603,153.239681,Y,Y,Y,,Y,Y,,
2018,Optus,-27.50114418,153.0346678,Y,Y,Y,,Y,,Y,
2018,Optus,-27.5197849,153.125343,Y,,,,Y,,,
2018,Optus,-27.5645586,153.0784899,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-27.63384411,153.1328251,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-27.55769928,153.0369363,Y,Y,Y,,Y,,Y,
2018,Optus,-27.83341956,153.2893207,Y,Y,Y,,Y,,,
2018,Optus,-27.97839621,153.3507262,Y,Y,Y,,Y,,,
2018,Optus,-28.07981775,153.4051241,Y,Y,Y,,Y,Y,,Y
2018,Optus,-28.13562818,153.4530023,Y,Y,Y,,Y,Y,,Y
2018,Optus,-28.17672783,153.5303882,Y,Y,Y,,Y,,,Y
2018,Optus,-27.91206041,153.3875975,Y,Y,Y,,Y,,,
2018,Optus,-27.54533891,153.2536799,Y,Y,Y,,Y,,Y,
2018,Optus,-27.91368791,153.3217814,Y,Y,Y,,Y,,,Y
2018,Optus,-27.60249471,152.9549045,Y,Y,,,Y,,,
2018,Optus,-27.2402505,152.9929186,Y,Y,Y,,Y,,Y,
2018,Optus,-27.53182867,152.8313073,Y,Y,Y,,Y,,Y,
2018,Optus,-27.62515067,153.0767973,Y,Y,Y,,Y,,Y,
2018,Optus,-27.24655731,153.0994402,Y,Y,Y,,Y,,Y,Y
2018,Optus,-27.45948795,153.0115778,Y,Y,Y,,,,Y,
2018,Optus,-27.63421998,152.9851017,,Y,,,,,Y,
2018,Optus,-27.47065328,153.0530724,Y,Y,Y,,,,Y,
2018,Optus,-27.43364322,153.0514287,Y,Y,Y,,,,Y,
2018,Optus,-27.52033516,153.0285715,Y,Y,Y,,,,Y,
2018,Optus,-27.52795232,153.0477527,Y,Y,Y,,,,Y,
2018,Optus,-27.54613143,152.9282967,Y,,,,,,,
2018,Optus,-27.60201039,152.9135549,Y,Y,Y,,,,Y,
2018,Optus,-27.60431284,152.8409577,Y,Y,Y,,,,Y,
2018,Optus,-27.62327431,152.7689504,Y,Y,,,,,,
2018,Optus,-27.50606743,152.9351791,Y,Y,Y,,,,Y,
2018,Optus,-27.459447,153.033497,,Y,,,,,,
2018,Optus,-23.46090541,147.7185082,Y,,Y,Y,,,,
2018,Optus,-27.4719791,153.029464,,Y,,,,,,
2018,Optus,-23.924153,150.085132,Y,,Y,,,,,
2018,Optus,-28.00241771,153.412697,Y,Y,Y,,Y,,,Y
2018,Optus,-27.62589216,153.2721984,Y,Y,Y,,Y,,Y,
2018,Optus,-27.67810638,153.029564,Y,Y,Y,,Y,,Y,Y
2018,Optus,-27.60309883,152.9712628,Y,Y,Y,,Y,,Y,
2018,Optus,-27.34186836,152.95583,Y,Y,Y,,Y,,Y,Y
2018,Optus,-27.44941234,152.9336977,Y,Y,Y,,Y,,Y,
2018,Optus,-24.14355172,148.1494444,Y,,Y,,,,,
2018,Optus,-27.6905612,153.1352046,Y,Y,Y,,Y,,Y,
2018,Optus,-27.84953992,153.073447,Y,Y,Y,,Y,,,
2018,Optus,-27.97698673,153.4190303,Y,Y,Y,,Y,,,Y
2018,Optus,-19.2065217,146.6680127,Y,Y,Y,,,,,Y
2018,Optus,-27.56651868,152.5648567,Y,Y,Y,,,,,
2018,Optus,-19.57266046,147.412021,Y,Y,Y,,,,,Y
2018,Optus,-27.08421218,152.9828159,Y,Y,Y,,Y,,Y,
2018,Optus,-26.92958003,152.9948915,Y,Y,Y,,Y,,,
2018,Optus,-26.79198908,153.0332454,Y,Y,Y,,,,,Y
2018,Optus,-26.80003788,153.13807,Y,Y,Y,,Y,,,
2018,Optus,-26.69572095,153.0372214,Y,Y,Y,,Y,,,Y
2018,Optus,-26.606898,152.988198,Y,Y,Y,,Y,,,
2018,Optus,-26.67425336,153.0990505,Y,Y,Y,,Y,,,Y
2018,Optus,-26.47162096,153.0945793,Y,Y,Y,,Y,,,
2018,Optus,-26.45789308,152.9784466,Y,Y,Y,,Y,,,
2018,Optus,-26.39682481,153.093394,Y,Y,Y,,Y,,,Y
2018,Optus,-16.9256964,145.7776983,Y,Y,Y,,Y,,,Y
2018,Optus,-16.9551833,145.7336526,Y,Y,Y,,,,,Y
2018,Optus,-16.8304386,145.706632,Y,Y,Y,,Y,,,Y
2018,Optus,-16.48349676,145.466083,Y,Y,Y,,,,,Y
2018,Optus,-19.25971376,146.8151233,Y,Y,Y,,Y,,,Y
2018,Optus,-19.25130463,146.7985931,Y,Y,Y,,,,,Y
2018,Optus,-23.67874222,149.480728,Y,,Y,,,,,
2018,Optus,-16.81995691,145.6615458,Y,Y,Y,,,,,Y
2018,Optus,-27.54552908,151.9708636,Y,Y,Y,,,,,Y
2018,Optus,-27.56553466,152.4332736,Y,Y,Y,,,,,Y
2018,Optus,-27.51711975,152.5829025,Y,Y,Y,,Y,,,
2018,Optus,-27.59506499,152.7315091,Y,Y,Y,,Y,,Y,
2018,Optus,-27.61204578,151.9231322,Y,Y,Y,,,,,
2018,Optus,-27.61335745,153.050807,Y,Y,,,Y,,,
2018,Optus,-28.00751264,153.4020208,Y,Y,Y,,Y,,,
2018,Optus,-28.09921403,153.4391725,Y,Y,Y,,Y,,,
2018,Optus,-23.58746284,148.8815933,Y,Y,Y,,,,,Y
2018,Optus,-27.87102221,153.3680966,Y,Y,Y,,Y,,,Y
2018,Optus,-27.07969062,153.175443,Y,Y,Y,,Y,,Y,
2018,Optus,-27.37891004,152.9060459,Y,Y,Y,,Y,,Y,
2018,Optus,-27.45821311,153.0332522,Y,,,,Y,,,
2018,Optus,-27.53695554,153.0755041,Y,Y,Y,,Y,,Y,
2018,Optus,-27.51009866,153.2274928,Y,Y,Y,,Y,,Y,
2018,Optus,-27.46197307,153.026859,Y,Y,,,Y,,,
2018,Optus,-27.48132301,153.0157427,Y,Y,Y,,Y,,Y,
2018,Optus,-27.45081667,152.9764563,Y,Y,,,Y,,,
2018,Optus,-27.30618316,152.9351161,Y,Y,Y,,Y,,Y,
2018,Optus,-27.26656934,152.9670199,Y,Y,Y,,Y,,Y,
2018,Optus,-28.0118987,153.4092828,Y,Y,Y,,Y,,,Y
2018,Optus,-27.48796913,153.0304108,Y,Y,Y,,Y,,Y,
2018,Optus,-28.01598886,153.4294731,Y,Y,Y,,Y,,,Y
2018,Optus,-27.59164984,153.104556,Y,Y,Y,,Y,,Y,
2018,Optus,-27.66565244,153.1705684,Y,Y,Y,,Y,,,Y
2018,Optus,-27.58847742,153.0501502,Y,Y,Y,,Y,,Y,
2018,Optus,-27.94405935,153.3738319,Y,Y,Y,,Y,,,Y
2018,Optus,-27.48972731,153.0531712,Y,Y,Y,,Y,,Y,Y
2018,Optus,-27.99919881,153.4259362,Y,Y,Y,,Y,,,Y
2018,Optus,-28.07938804,153.4430747,Y,Y,Y,,Y,,,Y
2018,Optus,-28.00726137,153.3670592,Y,Y,Y,,Y,,,Y
2018,Optus,-27.50054901,153.0115354,Y,Y,Y,,Y,,Y,
2018,Optus,-27.472669,153.003239,Y,Y,Y,,Y,,Y,
2018,Optus,-27.43092265,153.1095196,Y,Y,Y,,Y,,Y,
2018,Optus,-27.42210075,152.9921379,Y,Y,Y,,Y,,Y,
2018,Optus,-27.60139819,153.1489576,Y,Y,Y,,Y,,Y,
2018,Optus,-27.43283712,153.0384515,Y,Y,Y,,Y,,Y,
2018,Optus,-27.4438539,153.0084129,Y,Y,Y,,Y,,Y,
2018,Optus,-27.46027285,152.9988846,Y,Y,Y,,Y,,Y,
2018,Optus,-27.47400109,153.0272389,Y,Y,Y,,Y,,Y,
2018,Optus,-27.51079606,153.1479855,,Y,,,,,,
2018,Optus,-27.98834407,153.3312548,Y,Y,Y,,Y,,,Y
2018,Optus,-27.95767163,153.4087644,Y,Y,Y,,Y,,,Y
2018,Optus,-27.72900373,153.1975602,Y,Y,Y,,Y,,,Y
2018,Optus,-27.40500902,153.0312626,Y,Y,Y,,Y,,Y,
2018,Optus,-21.39542614,149.2366982,Y,Y,Y,,,,,Y
2018,Optus,-23.11945237,150.7425788,Y,Y,Y,,Y,,,Y
2018,Optus,-28.26437025,153.572395,Y,Y,Y,,Y,,,Y
2018,Optus,-27.50389827,153.0454409,Y,Y,Y,,Y,,Y,
2018,Optus,-27.97895849,153.3875368,Y,Y,,,,,,
2018,Optus,-27.54181107,153.012691,Y,Y,Y,,Y,,Y,
2018,Optus,-27.08588391,152.9453403,Y,Y,Y,,Y,,Y,Y
2018,Optus,-27.37272717,153.0561103,Y,,,,Y,,,
2018,Optus,-27.614202,153.1215341,Y,Y,Y,,Y,,,
2018,Optus,-27.39309824,153.0618872,Y,Y,,,Y,,,
2018,Optus,-27.472416,153.03492,Y,,,,,,,
2018,Optus,-27.47141442,153.0712076,Y,Y,,,Y,,,
2018,Optus,-27.48709811,153.0270728,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-27.5053117,153.1016728,Y,Y,Y,,Y,,Y,Y
2018,Optus,-26.65344227,153.0909836,Y,Y,Y,,,Y,,Y
2018,Optus,-27.48712958,152.9919033,Y,Y,,,Y,,,
2018,Optus,-27.5002177,152.9712548,Y,Y,,,Y,,Y,Y
2018,Optus,-28.00552583,153.4275262,Y,Y,,,Y,Y,,
2018,Optus,-28.04364192,153.4325599,Y,Y,Y,,Y,Y,,Y
2018,Optus,-27.44086638,153.0716069,Y,Y,,,Y,Y,,
2018,Optus,-26.41460946,153.040637,Y,Y,Y,,Y,,,Y
2018,Optus,-27.64082291,153.1063196,Y,Y,Y,,Y,,Y,Y
2018,Optus,-27.80521146,153.2808938,Y,Y,Y,,Y,Y,,Y
2018,Optus,-27.48723184,152.9920162,Y,,,,,,,
2018,Optus,-27.50200412,153.0265456,Y,Y,Y,,Y,,Y,
2018,Optus,-27.96839468,153.4131723,Y,Y,Y,,Y,Y,,Y
2018,Optus,-21.09456437,148.9593585,Y,Y,Y,,,,,Y
2018,Optus,-27.79006691,153.2120058,Y,Y,Y,,Y,Y,,
2018,Optus,-26.77975916,152.9114466,Y,Y,Y,,,,,
2018,Optus,-27.93047886,153.182441,Y,Y,Y,,Y,,,
2018,Optus,-27.9120477,153.295434,Y,Y,Y,,Y,Y,,
2018,Optus,-27.20523533,152.8446876,Y,Y,,,,,,
2018,Optus,-27.72184874,152.9397591,Y,Y,Y,,Y,,Y,
2018,Optus,-27.49526818,152.9043068,Y,Y,Y,,Y,,Y,
2018,Optus,-27.57342119,153.0225759,Y,Y,,,Y,,,
2018,Optus,-28.04649773,153.4073525,Y,Y,Y,,Y,,,
2018,Optus,-28.00469085,153.4299473,Y,Y,Y,,Y,Y,,
2018,Optus,-27.53050045,153.1956911,Y,Y,,,Y,,,
